Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [2525 Mini Shop],Price [2525 Mini Shop],In stock [2525 Mini Shop],Low stock [2525 Mini Shop],"Tax - ""消費税"" (8%)"
น้ำก๋วยเตี๋ยวสำเร็จรูปเพิ่มกันนํ้าขันconcentrated-noodle-sou,10843,น้ำก๋วยเตี๋ยวสำเร็จรูปเพิ่มกันนํ้าขันConcentrated Noodle Sou,เครื่องปรุง,,N,,,,,,,450,8854334003488,,,Y,Y,650,0.000,0.000,Y
น้ำจิ้มคุณนิดฝาเหลือง,10594,น้ำจิ้มคุณนิดฝาเหลือง,น้ำจิ้ม,,N,,,,,,,700,8857108070112,,,Y,Y,850,1.000,,Y
น้ำจิ้มคุณนิดฝาแดง,10593,น้ำจิ้มคุณนิดฝาแดง,น้ำจิ้ม,,N,,,,,,,700,8857108070648,,,Y,Y,850,1.000,0.000,Y
น้ำจิ้มลูกชิ้น,10609,น้ำจิ้มลูกชิ้น,น้ำจิ้ม,,N,,,,,,,380,8859169900308,,,Y,Y,500,9.000,,Y
น้ำจิ้มสุกี้พันท้ายนรสิง(สูตรพริกกระเหรี่ยง)342กรัม,10787,น้ำจิ้มสุกี้พันท้ายนรสิง(สูตรพริกกระเหรี่ยง)342กรัม,เครื่องปรุง,,N,,,,,,,373,8850058009768,,,Y,Y,570,0.000,,Y
น้ำจิ้มสุกี้ยากี้สูตรดั้งเดิมตราเด็กสมบูรณ์-350-กรัม,10225,น้ำจิ้มสุกี้ยากี้สูตรดั้งเดิมตราเด็กสมบูรณ์ 350 กรัม,น้ำจิ้ม,,N,,,,,,,0,8850206124121,,,Y,Y,450,0.000,,Y
น้ำจิ้มสุกี้ยากี้สูตรดั้งเดิมตราเด็กสมบูรณ์-800-กรัม,10223,น้ำจิ้มสุกี้ยากี้สูตรดั้งเดิมตราเด็กสมบูรณ์ 800 กรัม,น้ำจิ้ม,,N,,,,,,,0,8850206124022,,,Y,Y,950,1.000,,Y
น้ำจิ้มสุกี้สูตรกวางตุ้งพันท้าย-300-มิลลิลิตร,10224,น้ำจิ้มสุกี้สูตรกวางตุ้งพันท้าย 300 มิลลิลิตร,น้ำจิ้ม,,N,,,,,,,342,8850058004633,,,Y,Y,480,5.000,,Y
น้ำจิ้มสุกี้สูตรกวางตุ้งพันท้าย-820-กรัม,10222,น้ำจิ้มสุกี้สูตรกวางตุ้งพันท้าย 820 กรัม,น้ำจิ้ม,,N,,,,,,,580,8850058004138,,,Y,Y,880,-6.000,,Y
น้ำจิ้มเต้าเจี้ยวตราเด็กสมบูรณ์-350-กรัม,10229,น้ำจิ้มเต้าเจี้ยวตราเด็กสมบูรณ์ 350 กรัม,น้ำจิ้ม,,N,,,,,,,304,8850206114115,,,Y,Y,460,6.000,,Y
น้ำจิ้มเนื้อวัวน้องพร,10491,น้ำจิ้มเนื้อวัวน้องพร,เครื่องปรุง,,N,,,,,,,587,8858624001024,,,Y,Y,790,4.000,,Y
น้ำจิ้มแจ่วชนิดผงตรามือที่-1,10188,น้ำจิ้มแจ่วชนิดผงตรามือที่ 1,น้ำจิ้ม,,N,,,,,,,0,8850885407638,,,Y,Y,245,1.000,0.000,Y
น้ำจิ้มแจ่วฮ้อน(ขม),10595,"น้ำจิ้มแจ่วฮ้อน(ขม,ไม่ขม)",น้ำจิ้ม,,N,,,,,,,650,8850960222224,,,Y,Y,850,7.000,,Y
น้ำจิ้มไก่แม่ประนอม-390-กรัม,10220,น้ำจิ้มไก่แม่ประนอม 390 กรัม,น้ำจิ้ม,,N,,,,,,,210,8850487037158,,,Y,Y,380,12.000,,Y
น้ำจิ้มไก่แม่ประนอม-980-กรัม,10219,น้ำจิ้มไก่แม่ประนอม 980 กรัม,น้ำจิ้ม,,N,,,,,,,414,8850487037172,,,Y,Y,650,12.000,,Y
น้ำตาลกรวด氷砂糖,10128,น้ำตาลกรวด氷砂糖,เครื่องปรุง,,N,,,,,,,517,4904001094432,,,Y,Y,680,4.000,0.000,Y
น้ำตาลทรายขาว,10899,น้ำตาลทรายขาว,เครื่องปรุง,,N,,,,,,,214,4904001000341,,,Y,Y,380,16.000,,Y
น้ำตาลทรายแดง,11002,น้ำตาลทรายแดง,เครื่องปรุง,,N,,,,,,,322,4904001000365,,,Y,Y,398,0.000,,Y
น้ำตาลทรายแดง500กรัม,11088,น้ำตาลทรายแดง500กรัม,,,N,,,,,,,193,4904001000396,,,Y,Y,285,7.000,,Y
น้ำตาลมะพร้าว,10302,น้ำตาลมะพร้าว,เครื่องปรุง,,N,,,,,,,418,8853142000184,,,Y,Y,585,0.000,,Y
น้ำตาลมะพร้าว(แบบก้อน)ココナッツシュガー,10685,น้ำตาลมะพร้าว(แบบก้อน)ココナッツシュガー,วัตถุดิบของหวาน,,N,,,,,,,0,8858265000165,,,Y,Y,455,3.000,,Y
น้ำตาลสด,10906,น้ำตาลสด,เครื่องดื่ม,,N,,,,,,,250,8850157553896,,,Y,Y,380,1.000,,Y
น้ำบ๊วยเจี่ยตราเด็กสมบูรณ์-880-กรัม,10218,น้ำบ๊วยเจี่ยตราเด็กสมบูรณ์ 880 กรัม,น้ำจิ้ม,,N,,,,,,,0,8850206111022,,,Y,Y,650,4.000,,Y
น้ำปลา-mega-chef,10215,น้ำปลา mega chef,ซอสปรุงรส,,N,,,,,,,495,8857118730082,,,Y,Y,730,5.000,,Y
น้ำปลาคนแบกกุ้ง,10466,น้ำปลาคนแบกกุ้ง,เครื่องปรุง,,N,,,,,,,248,8850114407514,,,Y,Y,380,0.000,,Y
น้ำปลาตราชั่งフィッシュソース,10468,น้ำปลาตราชั่งフィッシュソース,เครื่องปรุง,,N,,,,,,,0,8850180050058,,,Y,Y,420,9.000,,Y
น้ำปลาตราทิพรส,10214,น้ำปลาตราทิพรส,ซอสปรุงรส,,N,,,,,,,281,8850545777125,,,Y,Y,438,8.000,,Y
น้ำปลาตราปลาหมึก-700-ml,10213,น้ำปลาตราปลาหมึก 700 ml,ซอสปรุงรส,,N,,,,,,,281,8850620888074,,,Y,Y,430,9.000,,Y
น้ำปลาตราหอยนางลมフィッシュソース,10467,น้ำปลาตราหอยนางลมフィッシュソース,,,N,,,,,,,0,8850213107001,,,Y,Y,370,0.000,,Y
น้ำปลาทิพรสフィッシュソース,10465,น้ำปลาทิพรสフィッシュソース,เครื่องปรุง,,N,,,,,,,292,8850545777552,,,Y,Y,420,11.000,,Y
น้ำปลาร้าปรุงรสหม่ำ-350-ml,10203,น้ำปลาร้าปรุงรสหม่ำ 350 ml,ปลาร้า,,N,,,,,,,0,8858759600444,,,Y,Y,500,1.000,,Y
น้ำปลาร้าปรุงสำเร็จตลาดไท-400-ml,10200,น้ำปลาร้าปรุงสำเร็จตลาดไท 400 ml,ปลาร้า,,N,,,,,,,327,8858771600453,,,Y,Y,480,2.000,,Y
น้ำปลาร้าฝาแดงตลาดไทย,11101,น้ำปลาร้าฝาแดงตลาดไทย,เครื่องปรุง,,N,,,,,,,330,8859873200220,,,Y,Y,450,102.000,,Y
น้ำปลาเวียดนาม,11095,น้ำปลาเวียดนาม,,,N,,,,,,,0,8936017360252,,,Y,Y,698,1.000,,Y
น้ำพริกกากหมู,10851,น้ำพริกกากหมู,ของสด,,N,,,,,,,0,,,,Y,Y,650,5.000,0.000,Y
น้ำพริกกากหมู(ใหญ่),10852,น้ำพริกกากหมู(ใหญ่),ของสด,,N,,,,,,,0,,,,Y,Y,1300,2.000,0.000,Y
"น้ำพริกตาแดง(มะกอก,แมงดา)",10793,"น้ำพริกตาแดง(มะกอก,แมงดา)",ของสด,,N,,,,,,,250,,,,Y,Y,350,1.000,0.000,Y
น้ำพริกน้ำเงี้ยวナンプリック・ナムギョオ,10648,น้ำพริกน้ำเงี้ยวナンプリック・ナムギョオ,เครื่องแกง,,N,,,,,,,303,,,,Y,Y,435,13.000,0.000,Y
น้ำพริกนิตยา,10095,น้ำพริกนิตยา,เครื่องแกง,,N,,,,,,,616,8855237000024,,,Y,Y,830,3.000,,Y
น้ำพริกปลาร้าบองผัดสุก-220-กรัม,10199,น้ำพริกปลาร้าบองผัดสุก 220 กรัม発酵魚,ปลาร้า,,N,,,,,,,495,8858826900330,,,Y,Y,680,12.000,,Y
น้ำพริกปลาร้าแมงดา,10034,น้ำพริกปลาร้าแมงดา,ของสด,,N,,,,,,,250,,,,Y,Y,350,5.000,0.000,Y
น้ำพริกอ่อง-เม็งราย,10786,น้ำพริกอ่อง เม็งราย,เครื่องแกง,,N,,,,,,,0,,,,Y,Y,435,8.000,0.000,Y
น้ำพริกเผาแม่ประนอม-228-กรัม,10175,น้ำพริกเผาแม่ประนอม 228 กรัม,เครื่องแกง,,N,,,,,,,318,8850487001128,,,Y,Y,510,10.000,,Y
น้ำพริกเผาแม่พลอย,10174,น้ำพริกเผาแม่พลอย,เครื่องแกง,,N,,,,,,,0,8850367300310,,,Y,Y,510,5.000,,Y
น้ำพริกเผาไทยแม่ประนอม-513-กรัม,10176,น้ำพริกเผาไทยแม่ประนอม 513 กรัม,เครื่องแกง,,N,,,,,,,648,8850487001166,,,Y,Y,850,6.000,,Y
น้ำพริกแกงคั่วกลิ้ง-กนกวรรณクアクリンフライカレーペースト,10533,น้ำพริกแกงคั่วกลิ้ง กนกวรรณクアクリンフライカレーペースト,เครื่องแกง,,N,,,,,,,156,8858744801306,,,Y,Y,230,5.000,,Y
น้ำพริกแกงป่า-แม่พลอย-50g,10141,น้ำพริกแกงป่า แม่พลอย 50g,เครื่องแกง,,N,,,,,,,108,8850367300068,,,Y,Y,230,18.000,0.000,Y
น้ำพริกแกงพะแนง-แม่พลอย-50g,10142,น้ำพริกแกงพะแนง แม่พลอย 50g,เครื่องแกง,,N,,,,,,,108,8850367300037,,,Y,Y,230,0.000,0.000,Y
น้ำพริกแกงมัสมั่น-แม่พลอย-50g,10138,น้ำพริกแกงมัสมั่น แม่พลอย 50g,เครื่องแกง,,N,,,,,,,105,8850367300044,,,Y,Y,230,2.000,0.000,Y
น้ำพริกแกงส้ม-แม่พลอย-50g,10140,น้ำพริกแกงส้ม แม่พลอย 50g,เครื่องแกง,,N,,,,,,,108,8850367300075,,,Y,Y,230,4.000,0.000,Y
น้ำพริกแกงเขียวหวาน-แม่พลอย-50-กรัม,10162,น้ำพริกแกงเขียวหวาน แม่พลอย 50 กรัม,เครื่องแกง,,N,,,,,,,110,8850367300020,,,Y,Y,230,11.000,0.000,Y
น้ำพริกแกงเผ็ด-โลโบ-50-กรัม,10165,น้ำพริกแกงเผ็ด โลโบ 50 กรัม,เครื่องแกง,,N,,,,,,,0,8850030116217,,,Y,Y,150,2.000,0.000,Y
น้ำพริกแกงเผ็ดแดง-แม่พลอย-50g,10139,น้ำพริกแกงเผ็ดแดง แม่พลอย 50g,เครื่องแกง,,N,,,,,,,108,8850367300013,,,Y,Y,230,29.000,0.000,Y
น้ำพริกแกงไตปลา-แม่ศรี-100-กรัม,10166,น้ำพริกแกงไตปลา แม่ศรี 100 กรัม,เครื่องแกง,,N,,,,,,,270,8850539000673,,,Y,Y,380,12.000,,Y
น้ำมะขาม-กาญจนา454gタマリンドペースト(ナムマーカムビア),10030,น้ำมะขาม กาญจนา454gタマリンドペースト(ナムマーカムビア),เครื่องปรุง,,N,,,,,,,397,8858265000738,,,Y,Y,570,3.000,,Y
น้ำมะนาว-อสร-250-ml,10193,น้ำมะนาว อสร 250 ml,เครื่องปรุง,,N,,,,,,,286,8858935392507,,,Y,Y,430,28.000,,Y
น้ำมะนาว(ฟ้าไทย),11046,น้ำมะนาว(ฟ้าไทย),เครื่องปรุง,,N,,,,,,,0,8854334005024,,,Y,Y,530,0.000,,Y
น้ำมะพร้าว(ココナッツジュース)young-coconut-juice-with-jelly,10341,น้ำมะพร้าว(ココナッツジュース)YOUNG COCONUT JUICE WITH JELLY,เครื่องดื่ม,,N,,,,,,,135,044738209519,,,Y,Y,210,26.000,,Y
น้ำมะพร้าวกระป๋อง,10440,น้ำมะพร้าวกระป๋อง,เครื่องดื่ม,,N,,,,,,,143,016229902643,,,Y,Y,210,34.000,0.000,Y
น้ำมะพร้าวกระป๋องผสมเนื้อมะพร้าว,10439,น้ำมะพร้าวกระป๋องผสมเนื้อมะพร้าว,เครื่องดื่ม,,N,,,,,,,135,044738209564,,,Y,Y,210,27.000,,Y
น้ำมะพร้าวกล่อง-1-ลิตร,10456,น้ำมะพร้าวกล่อง 1 ลิตร,เครื่องดื่ม,,N,,,,,,,334,8936144250099,,,Y,Y,490,0.000,0.000,Y
น้ำมะพร้าวสดココナッツジュース,10725,น้ำมะพร้าวสดココナッツジュース,เครื่องดื่ม,,N,,,,,,,3120,016229901141,,,Y,Y,180,1.000,0.000,Y
น้ำมะม่วงกระป๋อง,10441,น้ำมะม่วงกระป๋อง,เครื่องดื่ม,,N,,,,,,,0,016229901172,,,Y,Y,180,1.000,0.000,Y
น้ำมันคาโนลา,10282,น้ำมันคาโนลา,เครื่องแกง,,N,,,,,,,418,4942355064305,,,Y,Y,650,10.000,,Y
น้ำมันหอยช้อยเล็ก,10835,น้ำมันหอยช้อยเล็ก,เครื่องปรุง,,N,,,,,,,0,,,,Y,Y,380,24.000,0.000,Y
น้ำมันหอยช้อยใหญ่,10617,น้ำมันหอยช้อยใหญ่,เครื่องปรุง,,N,,,,,,,476,8850554630831,,,Y,Y,680,5.000,,Y
น้ำย่านาง,10357,น้ำย่านาง,หมวดกระป๋อง,,N,,,,,,,240,016229007379,,,Y,Y,380,18.000,,Y
น้ำย่านางกระป๋อง(แหลมทอง),10785,น้ำย่านางกระป๋อง(แหลมทอง),หมวดกระป๋อง,,N,,,,,,,257,8859515702761,,,Y,Y,410,0.000,,Y
น้ำย่านางนางฟ้า,10013,น้ำย่านางนางฟ้า,หมวดกระป๋อง,,N,,,,,,,232,8853095000927,,,Y,Y,350,0.000,0.000,Y
น้ำลิ้นจี่,10436,น้ำลิ้นจี่,เครื่องดื่ม,,N,,,,,,,131,8850260724220,,,Y,Y,210,5.000,,Y
น้ำลิ้นจี่(清涼飲料水-ライチドリンク)lychee-drink,10447,น้ำลิ้นจี่(清涼飲料水 ライチドリンク)LYCHEE DRINK,เครื่องดื่ม,,N,,,,,,,0,016229901226,,,Y,Y,180,0.000,0.000,Y
น้ำส้มสายชูกันภูเขาทอง-1-ลิตร,10217,น้ำส้มสายชูกันภูเขาทอง 1 ลิตร,เครื่องปรุง,,N,,,,,,,270,8851954102669,,,Y,Y,450,4.000,,Y
น้ำส้มสายชูขวดเล็ก-5%-200-ml,10197,น้ำส้มสายชูขวดเล็ก 5% 200 ml,เครื่องปรุง,,N,,,,,,,126,8851954102485,,,Y,Y,230,5.000,,Y
น้ำหวานเข้มข้นกลิ่นครีมโซดา,10286,น้ำหวานเข้มข้นกลิ่นครีมโซดา,เครื่องดื่ม,,N,,,,,,,490,8850423000086,,,Y,Y,680,3.000,,Y
น้ำหวานเข้มข้นกลิ่นสละ,10287,น้ำหวานเข้มข้นกลิ่นสละ,เครื่องดื่ม,,N,,,,,,,455,8850328551119,,,Y,Y,660,14.000,0.000,Y
น้ำหอมดอง-แม่เหรียญ-700ml,11009,น้ำหอมดอง แม่เหรียญ 700ml,เครื่องปรุง,,N,,,,,,,0,8857200292443,,,Y,Y,750,0.000,,Y
น้ำอ้อย,10453,น้ำอ้อย,,,N,,,,,,,120,8934751030066,,,Y,Y,150,0.000,,Y
น้ำอ้อย-1,11108,น้ำอ้อย,เครื่องดื่ม,,N,,,,,,,143,016229106102,,,Y,Y,210,19.000,,Y
น้ำเก๊กฮวย,10442,น้ำเก๊กฮวย,เครื่องดื่ม,,N,,,,,,,143,016229901219,,,Y,Y,210,34.000,0.000,Y
น้ำเฉาก๊วย,10907,น้ำเฉาก๊วย,เครื่องดื่ม,,N,,,,,,,250,8850157551083,,,Y,Y,380,23.000,,Y
น้ำเฉาก๊วยกระป๋อง,10444,น้ำเฉาก๊วยกระป๋อง,เครื่องดื่ม,,N,,,,,,,109,8850025524362,,,Y,Y,180,6.000,,Y
